Gmt time,Open,High,Low,Close,Volume
11.07.2016 21:00:00.000,1355.189,1357.668,1330.312,1332.039,83776329.51730001
12.07.2016 21:00:00.000,1333.008,1345.330,1327.548,1342.002,79636739.90940002
13.07.2016 21:00:00.000,1343.659,1347.061,1320.201,1334.811,94750929.8325
14.07.2016 21:00:00.000,1335.559,1338.630,1322.498,1336.629,78197280.28760001
15.07.2016 21:00:00.000,1336.629,1336.629,1336.629,1336.629,0
16.07.2016 21:00:00.000,1336.629,1336.629,1336.629,1336.629,0
17.07.2016 21:00:00.000,1332.618,1335.470,1323.461,1327.849,70523700.35639998
18.07.2016 21:00:00.000,1328.598,1334.926,1325.579,1330.829,63912769.6751
19.07.2016 21:00:00.000,1331.078,1338.349,1312.589,1314.829,79039669.57330002
20.07.2016 21:00:00.000,1316.018,1333.830,1310.759,1330.128,86332509.87539999
21.07.2016 21:00:00.000,1331.348,1333.730,1319.628,1321.688,76656698.94229999
22.07.2016 21:00:00.000,1321.688,1321.688,1321.688,1321.688,0
23.07.2016 21:00:00.000,1321.688,1321.688,1321.688,1321.688,0
24.07.2016 21:00:00.000,1322.679,1323.710,1311.971,1314.428,68428219.9144
25.07.2016 21:00:00.000,1315.279,1324.488,1313.759,1319.248,57041769.892
26.07.2016 21:00:00.000,1319.189,1342.418,1315.762,1338.818,61289429.664699994
27.07.2016 21:00:00.000,1338.998,1345.528,1332.439,1334.679,75063039.6605
28.07.2016 21:00:00.000,1335.749,1354.998,1328.462,1350.078,87818140.8643
29.07.2016 21:00:00.000,1350.078,1350.078,1350.078,1350.078,0
30.07.2016 21:00:00.000,1350.078,1350.078,1350.078,1350.078,0
31.07.2016 21:00:00.000,1349.338,1354.849,1346.229,1352.109,69139559.74580003
01.08.2016 21:00:00.000,1353.698,1367.198,1347.108,1362.658,73359449.80409999
02.08.2016 21:00:00.000,1363.578,1366.450,1354.181,1357.258,64664499.4018
03.08.2016 21:00:00.000,1358.138,1364.948,1349.100,1360.169,71821980.17840001
04.08.2016 21:00:00.000,1360.268,1364.649,1334.718,1335.128,76519530.3559
05.08.2016 21:00:00.000,1335.128,1335.128,1335.128,1335.128,0
06.08.2016 21:00:00.000,1335.128,1335.128,1335.128,1335.128,0
07.08.2016 21:00:00.000,1335.348,1338.249,1329.868,1334.208,65191719.77070001
08.08.2016 21:00:00.000,1335.498,1342.598,1330.579,1339.578,57022220.3138
09.08.2016 21:00:00.000,1340.118,1357.160,1339.219,1345.509,69696270.2274
10.08.2016 21:00:00.000,1346.548,1353.279,1335.728,1337.709,61095219.55249999
11.08.2016 21:00:00.000,1338.979,1356.339,1333.309,1335.318,65646569.66940001
12.08.2016 21:00:00.000,1335.318,1335.318,1335.318,1335.318,0
13.08.2016 21:00:00.000,1335.318,1335.318,1335.318,1335.318,0
14.08.2016 21:00:00.000,1338.029,1343.808,1335.749,1338.459,51777379.9301
15.08.2016 21:00:00.000,1338.318,1358.009,1338.318,1345.099,73557459.86510001
16.08.2016 21:00:00.000,1345.130,1351.639,1335.910,1347.678,66189659.83399999
17.08.2016 21:00:00.000,1348.739,1356.049,1346.038,1351.209,69462870.47850001
18.08.2016 21:00:00.000,1351.998,1352.809,1337.738,1340.899,63759419.6201
19.08.2016 21:00:00.000,1340.899,1340.899,1340.899,1340.899,0
20.08.2016 21:00:00.000,1340.899,1340.899,1340.899,1340.899,0
21.08.2016 21:00:00.000,1340.351,1340.811,1331.690,1338.309,86785450.33919999
22.08.2016 21:00:00.000,1338.580,1344.630,1335.289,1336.329,70496300.0419
23.08.2016 21:00:00.000,1338.059,1340.062,1323.539,1323.568,73742609.56060001
24.08.2016 21:00:00.000,1323.898,1326.959,1318.009,1320.828,58206219.8521
25.08.2016 21:00:00.000,1321.458,1342.161,1318.328,1320.609,73333049.9531
26.08.2016 21:00:00.000,1320.609,1320.609,1320.609,1320.609,0
27.08.2016 21:00:00.000,1320.609,1320.609,1320.609,1320.609,0
28.08.2016 21:00:00.000,1319.971,1325.068,1314.872,1322.228,72871649.9806
29.08.2016 21:00:00.000,1323.728,1325.430,1309.229,1309.658,77603930.23499998
30.08.2016 21:00:00.000,1311.768,1316.088,1304.358,1307.729,73995980.20349999
31.08.2016 21:00:00.000,1307.919,1315.109,1302.452,1312.508,71220069.40849999
01.09.2016 21:00:00.000,1314.639,1330.089,1303.118,1324.608,74737230.24110003
02.09.2016 21:00:00.000,1324.608,1324.608,1324.608,1324.608,0
03.09.2016 21:00:00.000,1324.608,1324.608,1324.608,1324.608,0
04.09.2016 21:00:00.000,1323.899,1328.538,1321.759,1326.819,44299180.4867
05.09.2016 21:00:00.000,1325.789,1352.519,1324.850,1348.408,82048810.1245
06.09.2016 21:00:00.000,1347.798,1352.558,1342.658,1343.988,71962070.76310001
07.09.2016 21:00:00.000,1344.179,1349.330,1335.521,1336.929,76799099.8623
08.09.2016 21:00:00.000,1337.489,1339.499,1327.129,1327.509,80318779.23030001
09.09.2016 21:00:00.000,1327.509,1327.509,1327.509,1327.509,0
10.09.2016 21:00:00.000,1327.509,1327.509,1327.509,1327.509,0
11.09.2016 21:00:00.000,1328.018,1330.219,1320.379,1326.228,88043519.25850001
12.09.2016 21:00:00.000,1328.249,1331.969,1315.589,1317.388,87412669.30129999
13.09.2016 21:00:00.000,1317.578,1325.950,1313.519,1321.408,75785520.25029999
14.09.2016 21:00:00.000,1322.119,1328.448,1309.289,1313.228,78378088.89150001
15.09.2016 21:00:00.000,1314.079,1318.028,1306.199,1309.878,70228310.64460002
16.09.2016 21:00:00.000,1309.878,1309.878,1309.878,1309.878,0
17.09.2016 21:00:00.000,1309.878,1309.878,1309.878,1309.878,0
18.09.2016 21:00:00.000,1309.680,1318.400,1309.408,1311.729,63110579.72910001
19.09.2016 21:00:00.000,1311.879,1317.888,1311.698,1314.649,53047389.92429999
20.09.2016 21:00:00.000,1313.528,1336.879,1307.910,1334.338,93628929.97260001
21.09.2016 21:00:00.000,1334.898,1343.629,1331.149,1335.828,79997730.0167
22.09.2016 21:00:00.000,1335.829,1340.590,1333.748,1337.069,61468089.99780001
23.09.2016 21:00:00.000,1337.069,1337.069,1337.069,1337.069,0
24.09.2016 21:00:00.000,1337.069,1337.069,1337.069,1337.069,0
25.09.2016 21:00:00.000,1336.652,1342.119,1332.689,1336.478,64253569.90110001
26.09.2016 21:00:00.000,1337.108,1339.460,1324.702,1325.929,73251180.172
27.09.2016 21:00:00.000,1325.928,1327.499,1317.989,1320.499,63622860.371999994
28.09.2016 21:00:00.000,1320.899,1325.778,1316.039,1318.828,66915069.10310001
29.09.2016 21:00:00.000,1319.649,1328.009,1313.228,1314.998,72182719.70759998
30.09.2016 21:00:00.000,1314.998,1314.998,1314.998,1314.998,0
01.10.2016 21:00:00.000,1314.998,1314.998,1314.998,1314.998,0
02.10.2016 21:00:00.000,1318.429,1319.619,1309.331,1310.458,52635869.5626
03.10.2016 21:00:00.000,1312.108,1312.978,1266.870,1267.258,83112429.85739999
04.10.2016 21:00:00.000,1267.659,1277.111,1262.118,1265.509,72035740.5545
05.10.2016 21:00:00.000,1267.078,1269.358,1249.818,1253.059,64511250.615200005
06.10.2016 21:00:00.000,1254.359,1265.399,1241.388,1256.159,66415030.1218
07.10.2016 21:00:00.000,1256.159,1256.159,1256.159,1256.159,0
08.10.2016 21:00:00.000,1256.159,1256.159,1256.159,1256.159,0
09.10.2016 21:00:00.000,1256.931,1264.929,1256.511,1258.209,41052639.5738
10.10.2016 21:00:00.000,1259.030,1262.119,1251.228,1251.228,56781440.0493
11.10.2016 21:00:00.000,1251.528,1258.836,1249.739,1254.929,51768800.31819999
12.10.2016 21:00:00.000,1255.608,1262.230,1253.088,1256.859,52814620.2267
13.10.2016 21:00:00.000,1258.058,1259.389,1246.058,1250.529,56567009.955699995
14.10.2016 21:00:00.000,1250.529,1250.529,1250.529,1250.529,0
15.10.2016 21:00:00.000,1250.529,1250.529,1250.529,1250.529,0
16.10.2016 21:00:00.000,1251.509,1257.111,1250.111,1254.609,49456469.53589999
17.10.2016 21:00:00.000,1254.929,1264.710,1254.929,1261.179,47540280.1037
18.10.2016 21:00:00.000,1262.029,1273.309,1260.252,1268.008,50853179.8421
19.10.2016 21:00:00.000,1269.318,1274.368,1264.479,1264.528,45939634.9787
20.10.2016 21:00:00.000,1265.858,1267.998,1261.111,1265.899,44877270.2217
21.10.2016 21:00:00.000,1265.899,1265.899,1265.899,1265.899,0
22.10.2016 21:00:00.000,1265.899,1265.899,1265.899,1265.899,0
23.10.2016 21:00:00.000,1265.729,1271.871,1260.401,1263.359,43283410.2214
24.10.2016 21:00:00.000,1264.839,1276.611,1262.071,1272.409,43360330.343200006
25.10.2016 21:00:00.000,1272.479,1276.440,1264.692,1265.979,41623820.1856
26.10.2016 21:00:00.000,1266.798,1272.779,1265.061,1267.159,43221164.912000015
27.10.2016 21:00:00.000,1267.658,1284.158,1261.518,1274.358,46948509.4844
28.10.2016 21:00:00.000,1274.358,1274.358,1274.358,1274.358,0
29.10.2016 21:00:00.000,1274.358,1274.358,1274.358,1274.358,0
30.10.2016 21:00:00.000,1277.208,1279.489,1271.189,1276.009,44394910.246
31.10.2016 21:00:00.000,1276.409,1291.822,1275.479,1286.808,57795230.0311
01.11.2016 21:00:00.000,1288.018,1307.961,1287.328,1295.608,64643769.9497
02.11.2016 21:00:00.000,1296.158,1306.650,1285.618,1301.158,66575135.529
03.11.2016 21:00:00.000,1302.348,1307.170,1294.711,1303.559,68561734.7361
04.11.2016 21:00:00.000,1303.559,1303.559,1303.559,1303.559,0
05.11.2016 21:00:00.000,1303.559,1303.559,1303.559,1303.559,0
06.11.2016 22:00:00.000,1292.729,1295.811,1278.109,1280.812,60800570.01100001
07.11.2016 22:00:00.000,1280.812,1290.589,1272.801,1274.382,61341901.915599994
08.11.2016 22:00:00.000,1275.380,1337.308,1267.949,1277.231,135648900.98569998
09.11.2016 22:00:00.000,1277.268,1292.209,1252.278,1257.962,90302074.19399999
10.11.2016 22:00:00.000,1258.148,1265.391,1219.039,1225.982,78444665.19369999
11.11.2016 22:00:00.000,1225.982,1225.982,1225.982,1225.982,0
12.11.2016 22:00:00.000,1225.982,1225.982,1225.982,1225.982,0
13.11.2016 22:00:00.000,1226.872,1231.241,1211.538,1220.281,99731639.80240002
14.11.2016 22:00:00.000,1220.709,1231.540,1218.878,1227.952,72823014.49769999
15.11.2016 22:00:00.000,1228.229,1232.998,1221.458,1224.172,71604679.85279998
16.11.2016 22:00:00.000,1223.598,1231.378,1210.969,1215.541,65147299.28980001
17.11.2016 22:00:00.000,1215.541,1217.729,1202.898,1207.062,65784796.31489999
18.11.2016 22:00:00.000,1207.062,1207.062,1207.062,1207.062,0
19.11.2016 22:00:00.000,1207.062,1207.062,1207.062,1207.062,0
20.11.2016 22:00:00.000,1207.792,1217.583,1205.541,1213.021,56781424.999199994
21.11.2016 22:00:00.000,1213.058,1220.969,1206.128,1211.028,58322478.23460001
22.11.2016 22:00:00.000,1212.068,1214.691,1181.702,1187.259,55759141.71349999
23.11.2016 22:00:00.000,1187.112,1190.768,1180.338,1183.968,36552545.2751
24.11.2016 22:00:00.000,1182.379,1193.231,1170.839,1183.778,54475178.897199996
25.11.2016 22:00:00.000,1183.778,1183.778,1183.778,1183.778,0
26.11.2016 22:00:00.000,1183.778,1183.778,1183.778,1183.778,0
27.11.2016 22:00:00.000,1183.251,1197.559,1182.229,1192.859,60950331.509100005
28.11.2016 22:00:00.000,1192.662,1195.058,1181.021,1187.322,65498812.514
29.11.2016 22:00:00.000,1187.322,1194.889,1170.718,1172.381,72641114.6695
30.11.2016 22:00:00.000,1172.381,1176.689,1160.691,1170.429,72475694.97169998
01.12.2016 22:00:00.000,1170.422,1177.961,1166.681,1176.392,64737814.861099996
02.12.2016 22:00:00.000,1176.392,1176.392,1176.392,1176.392,0
03.12.2016 22:00:00.000,1176.392,1176.392,1176.392,1176.392,0
04.12.2016 22:00:00.000,1181.661,1188.062,1157.239,1169.179,75672328.47240002
05.12.2016 22:00:00.000,1169.101,1175.248,1166.879,1169.022,56621134.7754
06.12.2016 22:00:00.000,1168.979,1180.189,1165.589,1173.168,55510210.0372
07.12.2016 22:00:00.000,1173.012,1178.619,1169.151,1169.671,59330804.3651
08.12.2016 22:00:00.000,1170.069,1171.969,1156.268,1158.938,47133540.30269999
09.12.2016 22:00:00.000,1158.938,1158.938,1158.938,1158.938,0
10.12.2016 22:00:00.000,1158.938,1158.938,1158.938,1158.938,0
11.12.2016 22:00:00.000,1159.222,1165.749,1151.228,1161.142,59245882.0793
12.12.2016 22:00:00.000,1161.979,1164.968,1154.548,1157.491,57574878.3945
13.12.2016 22:00:00.000,1157.491,1165.158,1138.671,1142.151,67674125.2119
14.12.2016 22:00:00.000,1141.168,1144.379,1122.839,1127.332,76322909.83189999
15.12.2016 22:00:00.000,1128.138,1141.169,1126.641,1133.851,60546270.53419999
16.12.2016 22:00:00.000,1133.851,1133.851,1133.851,1133.851,0
17.12.2016 22:00:00.000,1133.851,1133.851,1133.851,1133.851,0
18.12.2016 22:00:00.000,1134.061,1142.319,1133.921,1136.872,52557585.35839999
19.12.2016 22:00:00.000,1136.872,1139.689,1125.718,1131.401,66801979.20159999
20.12.2016 22:00:00.000,1132.562,1137.061,1129.321,1130.542,46499769.5686
21.12.2016 22:00:00.000,1131.211,1134.049,1127.461,1127.461,41688309.848500006
22.12.2016 22:00:00.000,1127.978,1135.769,1127.559,1132.691,13698579.981900001
23.12.2016 22:00:00.000,1132.691,1132.691,1132.691,1132.691,0
24.12.2016 22:00:00.000,1132.691,1132.691,1132.691,1132.691,0
25.12.2016 22:00:00.000,1132.691,1132.691,1132.691,1132.691,0
26.12.2016 22:00:00.000,1133.178,1150.799,1131.651,1137.801,29482485.040799998
27.12.2016 22:00:00.000,1137.508,1144.458,1136.482,1140.801,33976064.100600004
28.12.2016 22:00:00.000,1140.801,1159.539,1140.801,1156.988,37298249.9774
29.12.2016 22:00:00.000,1156.962,1163.199,1149.678,1150.312,33385170.2387
30.12.2016 22:00:00.000,1150.312,1150.312,1150.312,1150.312,0
31.12.2016 22:00:00.000,1150.312,1150.312,1150.312,1150.312,0
01.01.2017 22:00:00.000,1150.312,1150.312,1150.312,1150.312,0
02.01.2017 22:00:00.000,1150.000,1164.408,1146.039,1158.102,56876050.11479999
03.01.2017 22:00:00.000,1157.751,1167.862,1156.138,1162.668,61042195.55850001
04.01.2017 22:00:00.000,1162.332,1185.038,1162.332,1179.468,82060290.89039999
05.01.2017 22:00:00.000,1179.461,1182.649,1170.919,1172.158,69243034.842
06.01.2017 22:00:00.000,1172.158,1172.158,1172.158,1172.158,0
07.01.2017 22:00:00.000,1172.158,1172.158,1172.158,1172.158,0
08.01.2017 22:00:00.000,1172.591,1186.078,1171.588,1180.888,56399730.3844
09.01.2017 22:00:00.000,1182.428,1190.609,1180.099,1186.971,59019002.97419999
10.01.2017 22:00:00.000,1186.971,1198.179,1177.098,1190.502,66683979.88619999
11.01.2017 22:00:00.000,1190.501,1206.929,1190.501,1194.371,64201278.6145
12.01.2017 22:00:00.000,1194.138,1200.699,1187.838,1196.668,61783016.4729
13.01.2017 22:00:00.000,1196.668,1196.668,1196.668,1196.668,0
14.01.2017 22:00:00.000,1196.668,1196.668,1196.668,1196.668,0
15.01.2017 22:00:00.000,1200.202,1208.581,1197.849,1202.578,41811499.89339999
16.01.2017 22:00:00.000,1202.309,1218.798,1201.979,1216.088,71104334.47349998
17.01.2017 22:00:00.000,1215.911,1217.509,1202.348,1203.229,62673264.99779999
18.01.2017 22:00:00.000,1203.152,1206.479,1195.849,1203.861,78690795.2005
19.01.2017 22:00:00.000,1203.861,1214.898,1198.578,1209.609,75425715.34449999
20.01.2017 22:00:00.000,1209.609,1209.609,1209.609,1209.609,0
21.01.2017 22:00:00.000,1209.609,1209.609,1209.609,1209.609,0
22.01.2017 22:00:00.000,1209.462,1219.449,1209.258,1217.311,68414251.0892
23.01.2017 22:00:00.000,1217.978,1219.931,1206.549,1207.758,60675098.836500004
24.01.2017 22:00:00.000,1207.721,1209.779,1193.208,1199.592,65311419.95160001
25.01.2017 22:00:00.000,1200.361,1202.622,1184.378,1188.058,61127669.87069999
26.01.2017 22:00:00.000,1187.431,1191.568,1180.548,1190.088,60787399.7713
27.01.2017 22:00:00.000,1190.088,1190.088,1190.088,1190.088,0
28.01.2017 22:00:00.000,1190.088,1190.088,1190.088,1190.088,0
29.01.2017 22:00:00.000,1192.872,1199.399,1188.211,1194.511,62415024.817099996
30.01.2017 22:00:00.000,1195.159,1215.322,1193.708,1209.601,78594465.49410002
31.01.2017 22:00:00.000,1209.601,1213.189,1198.148,1208.468,79788903.43259999
01.02.2017 22:00:00.000,1208.341,1225.288,1208.341,1214.741,80982064.6218
02.02.2017 22:00:00.000,1214.889,1221.338,1206.351,1219.538,74746949.7473
03.02.2017 22:00:00.000,1219.538,1219.538,1219.538,1219.538,0
04.02.2017 22:00:00.000,1219.538,1219.538,1219.538,1219.538,0
05.02.2017 22:00:00.000,1219.432,1235.599,1219.158,1234.452,78350065.52920002
06.02.2017 22:00:00.000,1234.452,1235.709,1227.691,1232.701,65747529.8219
07.02.2017 22:00:00.000,1233.009,1244.708,1229.979,1240.582,70866365.075
08.02.2017 22:00:00.000,1240.359,1244.428,1225.600,1227.141,61778715.227299996
09.02.2017 22:00:00.000,1227.568,1237.069,1221.589,1232.858,76201579.3027
10.02.2017 22:00:00.000,1232.858,1232.858,1232.858,1232.858,0
11.02.2017 22:00:00.000,1232.858,1232.858,1232.858,1232.858,0
12.02.2017 22:00:00.000,1231.479,1232.822,1219.298,1223.851,70607120.0965
13.02.2017 22:00:00.000,1223.852,1234.478,1221.839,1226.992,66915964.7402
14.02.2017 22:00:00.000,1226.992,1233.182,1216.601,1232.282,60167245.405499995
15.02.2017 22:00:00.000,1232.558,1242.339,1232.058,1237.921,67914089.91829999
16.02.2017 22:00:00.000,1238.398,1243.749,1233.728,1233.728,61658935.8448
17.02.2017 22:00:00.000,1233.728,1233.728,1233.728,1233.728,0
18.02.2017 22:00:00.000,1233.728,1233.728,1233.728,1233.728,0
19.02.2017 22:00:00.000,1234.901,1238.941,1232.711,1237.621,33730949.789500006
20.02.2017 22:00:00.000,1236.989,1238.819,1226.108,1235.048,58393159.8068
21.02.2017 22:00:00.000,1234.702,1240.329,1231.179,1236.451,65695549.8037
22.02.2017 22:00:00.000,1236.451,1251.078,1235.728,1248.661,68521115.4743
23.02.2017 22:00:00.000,1248.661,1260.109,1247.708,1256.428,65427515.434700005
24.02.2017 22:00:00.000,1256.428,1256.428,1256.428,1256.428,0
25.02.2017 22:00:00.000,1256.428,1256.428,1256.428,1256.428,0
26.02.2017 22:00:00.000,1257.581,1263.831,1250.938,1251.868,67262705.7433
27.02.2017 22:00:00.000,1251.771,1258.358,1247.201,1247.201,59871160.167
28.02.2017 22:00:00.000,1247.201,1250.599,1236.849,1248.561,78421034.78819999
01.03.2017 22:00:00.000,1248.561,1249.702,1230.919,1232.901,70491459.86379999
02.03.2017 22:00:00.000,1232.901,1236.288,1222.808,1234.008,75000005.3965
03.03.2017 22:00:00.000,1234.008,1234.008,1234.008,1234.008,0
04.03.2017 22:00:00.000,1234.008,1234.008,1234.008,1234.008,0
05.03.2017 22:00:00.000,1232.731,1236.868,1224.052,1224.242,64531733.87049999
06.03.2017 22:00:00.000,1224.242,1227.089,1214.142,1214.728,54470327.9311
07.03.2017 22:00:00.000,1214.651,1218.489,1206.598,1207.148,57535320.835899994
08.03.2017 22:00:00.000,1206.881,1208.958,1199.218,1200.028,74519625.26370002
09.03.2017 22:00:00.000,1199.982,1206.299,1194.848,1203.892,58969559.9851
10.03.2017 22:00:00.000,1203.892,1203.892,1203.892,1203.892,0
11.03.2017 22:00:00.000,1203.892,1203.892,1203.892,1203.892,0
12.03.2017 21:00:00.000,1205.831,1211.129,1202.388,1202.799,62020019.94829999
13.03.2017 21:00:00.000,1202.328,1207.588,1197.298,1197.898,61997370.3578
14.03.2017 21:00:00.000,1198.629,1221.998,1197.548,1218.358,65190873.3844
15.03.2017 21:00:00.000,1219.038,1233.698,1217.972,1225.333,74517164.3496
16.03.2017 21:00:00.000,1225.333,1231.579,1224.422,1228.528,56626362.8005
17.03.2017 21:00:00.000,1228.528,1228.528,1228.528,1228.528,0
18.03.2017 21:00:00.000,1228.528,1228.528,1228.528,1228.528,0
19.03.2017 21:00:00.000,1229.572,1235.468,1229.261,1234.000,50513689.72669999
20.03.2017 21:00:00.000,1234.000,1247.548,1226.859,1243.559,68796719.84889999
21.03.2017 21:00:00.000,1244.008,1251.319,1243.948,1247.669,73753404.3787
22.03.2017 21:00:00.000,1248.789,1253.272,1242.781,1244.239,72206616.8788
23.03.2017 21:00:00.000,1244.029,1251.838,1240.948,1242.469,58444494.5752
24.03.2017 21:00:00.000,1242.469,1242.469,1242.469,1242.469,0
25.03.2017 21:00:00.000,1242.469,1242.469,1242.469,1242.469,0
26.03.2017 21:00:00.000,1246.622,1261.012,1246.621,1253.709,52142191.857200004
27.03.2017 21:00:00.000,1253.418,1258.319,1247.671,1250.609,49874838.5309
28.03.2017 21:00:00.000,1250.589,1254.609,1247.288,1252.578,53572307.1098
29.03.2017 21:00:00.000,1253.499,1253.729,1242.233,1242.233,44682015.314799994
30.03.2017 21:00:00.000,1242.233,1250.542,1239.649,1248.358,49199673.8612
31.03.2017 21:00:00.000,1248.358,1248.358,1248.358,1248.358,0
01.04.2017 21:00:00.000,1248.358,1248.358,1248.358,1248.358,0
02.04.2017 21:00:00.000,1247.378,1253.679,1244.442,1252.178,39462993.1748
03.04.2017 21:00:00.000,1252.229,1261.249,1252.178,1255.028,45172844.55900001
04.04.2017 21:00:00.000,1254.808,1257.311,1243.691,1254.599,54328100.0256
05.04.2017 21:00:00.000,1255.429,1258.809,1249.751,1250.819,53737370.193200015
06.04.2017 21:00:00.000,1251.158,1270.531,1250.558,1253.759,70289344.8475
07.04.2017 21:00:00.000,1253.759,1253.759,1253.759,1253.759,0
08.04.2017 21:00:00.000,1253.759,1253.759,1253.759,1253.759,0
09.04.2017 21:00:00.000,1253.971,1257.041,1247.108,1253.528,51789108.1275
10.04.2017 21:00:00.000,1253.928,1275.069,1253.028,1273.479,61433390.319400005
11.04.2017 21:00:00.000,1273.598,1286.742,1271.942,1285.538,62224055.2904
12.04.2017 21:00:00.000,1286.119,1288.562,1281.851,1286.398,63578854.56099999
13.04.2017 21:00:00.000,1286.398,1286.398,1286.398,1286.398,0
14.04.2017 21:00:00.000,1286.398,1286.398,1286.398,1286.398,0
15.04.2017 21:00:00.000,1286.398,1286.398,1286.398,1286.398,0
16.04.2017 21:00:00.000,1290.271,1295.422,1281.348,1283.569,49101367.41440001
17.04.2017 21:00:00.000,1283.298,1292.288,1278.898,1288.519,65569844.60350001
18.04.2017 21:00:00.000,1288.478,1290.692,1274.071,1279.018,61119349.658599995
19.04.2017 21:00:00.000,1279.788,1283.391,1276.599,1280.659,61108050.7043
20.04.2017 21:00:00.000,1281.858,1288.211,1278.471,1284.421,60500909.98419999
21.04.2017 21:00:00.000,1284.421,1284.421,1284.421,1284.421,0
22.04.2017 21:00:00.000,1284.421,1284.421,1284.421,1284.421,0
23.04.2017 21:00:00.000,1275.928,1277.392,1265.431,1274.979,65397495.03129999
24.04.2017 21:00:00.000,1276.218,1278.129,1261.601,1263.098,56429304.6592
25.04.2017 21:00:00.000,1262.998,1270.598,1260.008,1267.618,60677269.5133
26.04.2017 21:00:00.000,1268.649,1269.522,1261.259,1262.948,55710895.180800006
27.04.2017 21:00:00.000,1263.718,1268.522,1263.101,1266.769,51002927.30330001
28.04.2017 21:00:00.000,1266.769,1266.769,1266.769,1266.769,0
29.04.2017 21:00:00.000,1266.769,1266.769,1266.769,1266.769,0
30.04.2017 21:00:00.000,1268.252,1271.072,1254.189,1255.358,37215929.1805
01.05.2017 21:00:00.000,1256.339,1257.728,1251.999,1255.779,49511884.629599996
02.05.2017 21:00:00.000,1256.378,1256.921,1235.881,1236.638,49033609.8075
03.05.2017 21:00:00.000,1237.988,1241.259,1225.701,1226.848,57299862.56360001
04.05.2017 21:00:00.000,1228.079,1235.561,1226.078,1226.812,55513842.046500005
05.05.2017 21:00:00.000,1226.812,1226.812,1226.812,1226.812,0
06.05.2017 21:00:00.000,1226.812,1226.812,1226.812,1226.812,0
07.05.2017 21:00:00.000,1221.688,1236.492,1221.059,1225.600,52921888.351399995
08.05.2017 21:00:00.000,1225.600,1228.591,1214.259,1220.049,52761614.7401
09.05.2017 21:00:00.000,1221.988,1225.619,1217.542,1217.909,48905216.0381
10.05.2017 21:00:00.000,1217.888,1227.618,1216.949,1223.699,49326230.525699995
11.05.2017 21:00:00.000,1224.759,1231.739,1224.428,1227.442,45561535.41799999
12.05.2017 21:00:00.000,1227.442,1227.442,1227.442,1227.442,0
13.05.2017 21:00:00.000,1227.442,1227.442,1227.442,1227.442,0
14.05.2017 21:00:00.000,1228.128,1237.281,1226.942,1229.278,47236099.95840001
15.05.2017 21:00:00.000,1229.278,1239.078,1229.278,1235.688,44098520.1596
16.05.2017 21:00:00.000,1236.778,1261.182,1236.421,1259.899,68905134.4395
17.05.2017 21:00:00.000,1260.918,1265.002,1246.000,1246.000,81666944.74220002
18.05.2017 21:00:00.000,1246.229,1256.392,1246.118,1255.221,59683601.498600006
19.05.2017 21:00:00.000,1255.221,1255.221,1255.221,1255.221,0
20.05.2017 21:00:00.000,1255.221,1255.221,1255.221,1255.221,0
21.05.2017 21:00:00.000,1256.998,1262.558,1251.748,1259.328,54432195.18659999
22.05.2017 21:00:00.000,1259.599,1263.728,1250.661,1251.140,60580807.8645
23.05.2017 21:00:00.000,1251.140,1258.918,1247.952,1257.448,53174644.0531
24.05.2017 21:00:00.000,1257.218,1259.629,1253.798,1254.479,50312629.46149999
25.05.2017 21:00:00.000,1255.278,1269.429,1253.038,1266.492,48659067.9286
26.05.2017 21:00:00.000,1266.492,1266.492,1266.492,1266.492,0
27.05.2017 21:00:00.000,1266.492,1266.492,1266.492,1266.492,0
28.05.2017 21:00:00.000,1267.121,1268.992,1265.021,1266.718,17415315.0783
29.05.2017 21:00:00.000,1267.071,1270.439,1259.369,1261.608,46125610.05340001
30.05.2017 21:00:00.000,1261.958,1274.072,1259.529,1267.529,50284559.905600004
31.05.2017 21:00:00.000,1268.219,1270.279,1261.488,1264.729,48442750.39430001
01.06.2017 21:00:00.000,1264.829,1279.472,1259.029,1278.298,52380404.91920001
02.06.2017 21:00:00.000,1278.298,1278.298,1278.298,1278.298,0
03.06.2017 21:00:00.000,1278.298,1278.298,1278.298,1278.298,0
04.06.2017 21:00:00.000,1279.758,1283.381,1277.749,1278.379,40871440.2913
05.06.2017 21:00:00.000,1278.768,1296.058,1278.739,1292.928,59976621.03170001
06.06.2017 21:00:00.000,1294.138,1294.908,1282.618,1285.828,58938314.6764
07.06.2017 21:00:00.000,1286.719,1288.899,1271.311,1277.651,62215294.5994
08.06.2017 21:00:00.000,1280.859,1281.522,1264.628,1266.332,60704397.02269999
09.06.2017 21:00:00.000,1266.332,1266.332,1266.332,1266.332,0
10.06.2017 21:00:00.000,1266.332,1266.332,1266.332,1266.332,0
11.06.2017 21:00:00.000,1266.871,1270.351,1263.558,1264.659,54098037.7793
12.06.2017 21:00:00.000,1265.138,1268.912,1259.268,1265.279,50484300.732700005
13.06.2017 21:00:00.000,1266.148,1281.087,1257.138,1259.568,61539702.2962
14.06.2017 21:00:00.000,1259.298,1266.656,1251.492,1252.808,56078649.401599996
15.06.2017 21:00:00.000,1253.759,1257.141,1251.769,1253.241,44057364.2551
16.06.2017 21:00:00.000,1253.241,1253.241,1253.241,1253.241,0
